abilityDesc_1017087550	Inflicts [AbilityParam]{passive_attack_param_val}%[CloseParam] more damage on Special units.
AD_Achievement_Wall_Param_718	Shady Grove
AD_Achievement_Wall_Param_718_Avocado	Avocado
AD_Achievement_Wall_Param_719	Turtle Hill
AD_Achievement_Wall_Param_719_Avocado	Avocado
AD_Achievement_Wall_Param_720	Watermill Junction
AD_Achievement_Wall_Param_720_Avocado	Avocado
AD_Achievement_Wall_Param_721	Western Fort
AD_Achievement_Wall_Param_721_Avocado	Avocado
AD_Achievement_Wall_Random_Text_0	{hero_name} got mugged by a family of Griffins. 
AD_Achievement_Wall_Random_Text_0_Avocado	Avocado
AD_Achievement_Wall_Random_Text_1	{hero_name} just drank the blood of a bear... there was no more rum in his hip flask.
AD_Achievement_Wall_Random_Text_1_Avocado	Avocado
AD_Achievement_Wall_Random_Text_10	{hero_name} just got jail time for stabbing a bear in a nature reserve... again. 
AD_Achievement_Wall_Random_Text_10_Avocado	Avocado
AD_Achievement_Wall_Random_Text_11	{hero_name} just got mauled by a bear. 
AD_Achievement_Wall_Random_Text_11_Avocado	Avocado
AD_Achievement_Wall_Random_Text_12	{hero_name} is having trouble breaking it off with a big snake. 
AD_Achievement_Wall_Random_Text_12_Avocado	Avocado
AD_Achievement_Wall_Random_Text_13	{hero_name} thinks all games should feature a unicorn. 
AD_Achievement_Wall_Random_Text_13_Avocado	Avocado
AD_Achievement_Wall_Random_Text_14	{hero_name} loves unicorns. 
AD_Achievement_Wall_Random_Text_14_Avocado	Avocado
AD_Achievement_Wall_Random_Text_15	{hero_name} is upset because he has to kill 10 unicorns for a quest.
AD_Achievement_Wall_Random_Text_15_Avocado	Avocado
AD_Achievement_Wall_Random_Text_16	{hero_name} just changed their wallpaper to a picture of a black unicorn. 
AD_Achievement_Wall_Random_Text_16_Avocado	Avocado
AD_Achievement_Wall_Random_Text_17	{hero_name} just rode a giant spider across deep marshes. 
AD_Achievement_Wall_Random_Text_17_Avocado	Avocado
AD_Achievement_Wall_Random_Text_18	{hero_name} just shared a Bloody Mary with a Demonologist. We hope that it’s just a name of the drink!
AD_Achievement_Wall_Random_Text_18_Avocado	Avocado
AD_Achievement_Wall_Random_Text_19	{hero_name} just spilled their drink on a Golden Paladin. Need to find out how to get cranberry juice out of armour ASAP. Oh no, it’s not coming off!
AD_Achievement_Wall_Random_Text_19_Avocado	Avocado
AD_Achievement_Wall_Random_Text_2	{hero_name} just lost a PvP match to his 84 year old grandmother. 
AD_Achievement_Wall_Random_Text_2_Avocado	Avocado
AD_Achievement_Wall_Random_Text_20	{hero_name} just brought a necromancer home to meet his long-dead parents. 
AD_Achievement_Wall_Random_Text_20_Avocado	Avocado
AD_Achievement_Wall_Random_Text_21	{hero_name} is entangled in a love triangle with a pirate and an assassin. 
AD_Achievement_Wall_Random_Text_21_Avocado	Avocado
AD_Achievement_Wall_Random_Text_22	{hero_name} is battling a bunch of bears with his last whole pitchfork. He’s already broken the rest of his tools on their backs.
AD_Achievement_Wall_Random_Text_22_Avocado	Avocado
AD_Achievement_Wall_Random_Text_23	{hero_name} just got the snot beat out of them. Quite literally, too.
AD_Achievement_Wall_Random_Text_23_Avocado	Avocado
AD_Achievement_Wall_Random_Text_24	{hero_name} was recently beat up by a mob of angry sprites and is sticking a bandaid on his nose. A fairy was killed with a newspaper. Although... how did he find a newspaper in the forest?
AD_Achievement_Wall_Random_Text_24_Avocado	Avocado
AD_Achievement_Wall_Random_Text_25	{hero_name} is making spider leg stew. 
AD_Achievement_Wall_Random_Text_25_Avocado	Avocado
AD_Achievement_Wall_Random_Text_26	{hero_name} is out killing spiders. 
AD_Achievement_Wall_Random_Text_26_Avocado	Avocado
AD_Achievement_Wall_Random_Text_27	{hero_name} just started a tab at the Foresaken Village pub. 
AD_Achievement_Wall_Random_Text_27_Avocado	Avocado
AD_Achievement_Wall_Random_Text_28	{hero_name} just checked in at the Academy Tiltyard 
AD_Achievement_Wall_Random_Text_28_Avocado	Avocado
AD_Achievement_Wall_Random_Text_29	{hero_name} just bought an appletini for a necromancer. 
AD_Achievement_Wall_Random_Text_29_Avocado	Avocado
AD_Achievement_Wall_Random_Text_3	{hero_name} is reclining on the bar at the Foresaken Village Pub having a margarita mixed directly in their mouth by a Goblin barman.
AD_Achievement_Wall_Random_Text_3_Avocado	Avocado
AD_Achievement_Wall_Random_Text_30	{hero_name} won a battle with an archer by throwing his sword at his throat.
AD_Achievement_Wall_Random_Text_30_Avocado	Avocado
AD_Achievement_Wall_Random_Text_31	{hero_name} just invited an Archmage to lunch at a food truck... and hopes he brought cash. 
AD_Achievement_Wall_Random_Text_31_Avocado	Avocado
AD_Achievement_Wall_Random_Text_32	{hero_name} picked the black unicorn last for dodgeball. Again. 
AD_Achievement_Wall_Random_Text_32_Avocado	Avocado
AD_Achievement_Wall_Random_Text_33	{hero_name} is sad because the pilgrims are throwing a party, and ‘forgot’ to send an invite... again!
AD_Achievement_Wall_Random_Text_33_Avocado	Avocado
AD_Achievement_Wall_Random_Text_34	{hero_name} says to back off before you find yourself chased by a horde of zombies and bears. And try not to smell like a hero.
AD_Achievement_Wall_Random_Text_34_Avocado	Avocado
AD_Achievement_Wall_Random_Text_35	{hero_name} is treating a scratch that an enemy arrow left on his cheek and is very pleased that he now looks like a real soldier.
AD_Achievement_Wall_Random_Text_35_Avocado	Avocado
AD_Achievement_Wall_Random_Text_36	{hero_name} is on a date with a necromancer with bad breath. Awkward! 
AD_Achievement_Wall_Random_Text_36_Avocado	Avocado
AD_Achievement_Wall_Random_Text_37	{hero_name}, a pirate, and a peasant walk into a bar... 
AD_Achievement_Wall_Random_Text_37_Avocado	Avocado
AD_Achievement_Wall_Random_Text_38	{hero_name} is waiting for a serpent to call... too bad serpents can't dial a phone. 
AD_Achievement_Wall_Random_Text_38_Avocado	Avocado
AD_Achievement_Wall_Random_Text_39	{hero_name} just kicked a drunk pirate out of the Forsaken Village Pub. 
AD_Achievement_Wall_Random_Text_39_Avocado	Avocado
AD_Achievement_Wall_Random_Text_4	{hero_name} just got kicked in the crotch by a tiny sprite. 
AD_Achievement_Wall_Random_Text_4_Avocado	Avocado
AD_Achievement_Wall_Random_Text_40	{hero_name} is wondering if you can contract scurvy or foot & mouth disease from PVP battles.
AD_Achievement_Wall_Random_Text_40_Avocado	Avocado
AD_Achievement_Wall_Random_Text_41	{hero_name} refuses to waste time with Peasants and wants to get into a real fight.
AD_Achievement_Wall_Random_Text_41_Avocado	Avocado
AD_Achievement_Wall_Random_Text_42	{hero_name} farts in the general direction of all pilgrims.
AD_Achievement_Wall_Random_Text_42_Avocado	Avocado
AD_Achievement_Wall_Random_Text_43	{hero_name} is at the Library Ruins with a pirate... researching booty. 
AD_Achievement_Wall_Random_Text_43_Avocado	Avocado
AD_Achievement_Wall_Random_Text_44	{hero_name} wants to know if foot soldiers like feet. 
AD_Achievement_Wall_Random_Text_44_Avocado	Avocado
AD_Achievement_Wall_Random_Text_45	{hero_name} wants to know how armoured Knights handle bathroom emergencies. 
AD_Achievement_Wall_Random_Text_45_Avocado	Avocado
AD_Achievement_Wall_Random_Text_46	{hero_name} just edited a photo of a Demonologist, trying to give him the wings of a Griffin and snake’s scales. Not cute. The task was made even harder by the fact that a Demonologist cannot be easily photographed.
AD_Achievement_Wall_Random_Text_46_Avocado	Avocado
AD_Achievement_Wall_Random_Text_47	{hero_name} is behind a car full of pilgrims at the drive-through. Why is it taking half an hour to order five burgers?
AD_Achievement_Wall_Random_Text_47_Avocado	Avocado
AD_Achievement_Wall_Random_Text_48	{hero_name} is visiting the alchemist for a little problem. It's not contagious. 
AD_Achievement_Wall_Random_Text_48_Avocado	Avocado
AD_Achievement_Wall_Random_Text_49	{hero_name} saw a ghost of the bear that they killed earlier in the day egging his house.
AD_Achievement_Wall_Random_Text_49_Avocado	Avocado
AD_Achievement_Wall_Random_Text_5	{hero_name} just baked a bunny pie for a family of Griffins. 
AD_Achievement_Wall_Random_Text_5_Avocado	Avocado
AD_Achievement_Wall_Random_Text_50	{hero_name} had a Griffin omelette this morning, and it's repeating on them. 
AD_Achievement_Wall_Random_Text_50_Avocado	Avocado
AD_Achievement_Wall_Random_Text_51	{hero_name} just had lunch with a morbidly obese foot soldier. Training has been tough for him.  
AD_Achievement_Wall_Random_Text_51_Avocado	Avocado
AD_Achievement_Wall_Random_Text_52	{hero_name} is pissed. A Knight just scratched the new car's leather seat with his sword. COME ON! 
AD_Achievement_Wall_Random_Text_52_Avocado	Avocado
AD_Achievement_Wall_Random_Text_53	{hero_name} just got rear-ended by a serpent. Since when can serpents get a driver's license? 
AD_Achievement_Wall_Random_Text_53_Avocado	Avocado
AD_Achievement_Wall_Random_Text_54	{hero_name} is starting to suspect that the unicorn is taking him for granted!
AD_Achievement_Wall_Random_Text_54_Avocado	Avocado
AD_Achievement_Wall_Random_Text_55	{hero_name} is wondering how to get the smell of zombie out of hair. 
AD_Achievement_Wall_Random_Text_55_Avocado	Avocado
AD_Achievement_Wall_Random_Text_56	{hero_name} tells the troops that the best way to deal with a zombie is to hit on on the head with a silver spoon. This will totally reform him, he will stop eating brains and will happily attend the Sunday school every week.
AD_Achievement_Wall_Random_Text_56_Avocado	Avocado
AD_Achievement_Wall_Random_Text_57	{hero_name} is having a spa day at the Garisson Relaxation Center for dwarves and miners. The mud there is very good for complexion!
AD_Achievement_Wall_Random_Text_57_Avocado	Avocado
AD_Achievement_Wall_Random_Text_58	{hero_name} is helping an Archmage! The Archmage looks like a small mushroom in person... a magical mushroom, of course.
AD_Achievement_Wall_Random_Text_58_Avocado	Avocado
AD_Achievement_Wall_Random_Text_59	{hero_name} is trying to carry a Black Unicorn out of battle in a fireman’s hold. Thankfully, it weighs a little less than a truck.
AD_Achievement_Wall_Random_Text_59_Avocado	Avocado
AD_Achievement_Wall_Random_Text_6	{hero_name} just lost a match to a 4 year old. The baby is better with his pacifier than the hero with his sword!
AD_Achievement_Wall_Random_Text_6_Avocado	Avocado
AD_Achievement_Wall_Random_Text_60	{hero_name} is pretending they didn't notice that the Academy Quartermaster got hair plugs. 
AD_Achievement_Wall_Random_Text_60_Avocado	Avocado
AD_Achievement_Wall_Random_Text_61	{hero_name} is thinking of 10 reasons why bears are scarier than sharks. Reason 1: bears live on land. 
AD_Achievement_Wall_Random_Text_61_Avocado	Avocado
AD_Achievement_Wall_Random_Text_7	{hero_name} just put laxative in the king's soup. 
AD_Achievement_Wall_Random_Text_7_Avocado	Avocado
AD_Achievement_Wall_Random_Text_8	{hero_name} is under cottage arrest. He has to peel potatoes for the entire regiment.
AD_Achievement_Wall_Random_Text_8_Avocado	Avocado
AD_Achievement_Wall_Random_Text_9	{hero_name} just used words to destroy a horde of pitchfork-wielding Peasants. 
AD_Achievement_Wall_Random_Text_9_Avocado	Avocado
AD_Achievement_Wall_Title_1	I have received a new unit.
AD_Achievement_Wall_Title_1_Avocado	Avocado
AD_Achievement_Wall_Title_2	[$]
AD_Achievement_Wall_Title_200	I am now the leader of the Kingdom's Troops and I want to share my reward with you!
AD_Achievement_Wall_Title_200_Avocado	Avocado
AD_Achievement_Wall_Title_201	I now lead the army of Chaos and I want to share my reward with you!
AD_Achievement_Wall_Title_201_Avocado	Avocado
AD_Achievement_Wall_Title_202	All the Ancient have submitted to me, and I want to share my reward with you!
AD_Achievement_Wall_Title_202_Avocado	Avocado
AD_Achievement_Wall_Title_24	Valentine's Day
AD_Achievement_Wall_Title_24_Avocado	Valentine's Day
AD_Achievement_Wall_Title_3	I have reached a new level and I want to share the reward with you!
AD_Achievement_Wall_Title_3_Avocado	Avocado
AD_Achievement_Wall_Title_4	[$]
AD_Achievement_Wall_Title_400	My new PvP rank is Recruit!
AD_Achievement_Wall_Title_400_Avocado	Avocado
AD_Achievement_Wall_Title_401	My new PvP rank is Fighter!
AD_Achievement_Wall_Title_401_Avocado	Avocado
AD_Achievement_Wall_Title_402	My new PvP rank is Warrior!
AD_Achievement_Wall_Title_402_Avocado	Avocado
AD_Achievement_Wall_Title_403	My new PvP rank is Veteran!
AD_Achievement_Wall_Title_403_Avocado	Avocado
AD_Achievement_Wall_Title_404	My new PvP rank is Berserker!
AD_Achievement_Wall_Title_404_Avocado	Avocado
AD_Achievement_Wall_Title_405	My new PvP rank is Untameable!
AD_Achievement_Wall_Title_405_Avocado	Avocado
AD_Achievement_Wall_Title_406	My new PvP rank is Exalted!
AD_Achievement_Wall_Title_406_Avocado	Avocado
AD_Achievement_Wall_Title_407	My new PvP rank is Renowned!
AD_Achievement_Wall_Title_407_Avocado	Avocado
AD_Achievement_Wall_Title_408	My new PvP rank is Invincible!
AD_Achievement_Wall_Title_408_Avocado	Avocado
AD_Achievement_Wall_Title_409	My new PvP rank is Godlike!
AD_Achievement_Wall_Title_409_Avocado	Avocado
AD_Achievement_Wall_Title_5	[$]
AD_Achievement_Wall_Title_500	Guardian of the Library
AD_Achievement_Wall_Title_500_Avocado	Avocado
AD_Achievement_Wall_Title_501	Spell Removed
AD_Achievement_Wall_Title_501_Avocado	Avocado
AD_Achievement_Wall_Title_502	The Road North
AD_Achievement_Wall_Title_502_Avocado	Avocado
AD_Achievement_Wall_Title_503	Secret Manuscripts
AD_Achievement_Wall_Title_503_Avocado	Avocado
AD_Achievement_Wall_Title_504	Ancient Manuscript
AD_Achievement_Wall_Title_504_Avocado	Avocado
AD_Achievement_Wall_Title_505	A Hidden Threat
AD_Achievement_Wall_Title_505_Avocado	Avocado
AD_Achievement_Wall_Title_506	The Island’s Salvation
AD_Achievement_Wall_Title_506_Avocado	Avocado
AD_Achievement_Wall_Title_507	Golden Legion
AD_Achievement_Wall_Title_507_Avocado	Avocado
AD_Achievement_Wall_Title_508	Manuscript Hunters
AD_Achievement_Wall_Title_508_Avocado	Avocado
AD_Achievement_Wall_Title_509	To the pier!
AD_Achievement_Wall_Title_509_Avocado	Avocado
AD_Achievement_Wall_Title_510	Free at Last
AD_Achievement_Wall_Title_510_Avocado	Avocado
AD_Achievement_Wall_Title_511	All Seals are removed
AD_Achievement_Wall_Title_511_Avocado	Avocado
AD_Achievement_Wall_Title_512	The Key Is Ready
AD_Achievement_Wall_Title_512_Avocado	Avocado
AD_Achievement_Wall_Title_513	The Storm Clouds Are Gathering
AD_Achievement_Wall_Title_513_Avocado	Avocado
AD_Achievement_Wall_Title_514	Foreboding
AD_Achievement_Wall_Title_514_Avocado	Avocado
AD_Achievement_Wall_Title_515	Golden Legion
AD_Achievement_Wall_Title_515_Avocado	Avocado
AD_Achievement_Wall_Title_6	Training complete
AD_Achievement_Wall_Title_6_Avocado	Avocado
AD_Achievement_Wall_Title_7	My squad has reached a new location and I want to share the reward with you!
AD_Achievement_Wall_Title_7_Avocado	Avocado
AD_Achievement_Wall_Title_8	The adventure begins
AD_Achievement_Wall_Title_8_Avocado	Avocado
AD_Achievement_Wall_Title_9	[$]
AD_Achievement_Wall_Title_900	Halloween
AD_Achievement_Wall_Title_900_Avocado	Avocado
AD_Achievement_Wall_Title_901	Christmas
AD_Achievement_Wall_Title_901_Avocado	Avocado
AD_AskFriendStamina_Action	Send Stamina
AD_AskFriendStamina_Action_Avocado	Avocado
AD_AskFriendStamina_description	I need help so that I can carry on with my adventures, And I shall reciprocate with a gift.
AD_AskFriendStamina_description_Avocado	Avocado
AD_AskFriendStamina_text	King's Bounty: Legions, the 3D turn-based strategy game on Facebook
AD_AskFriendStamina_text_Avocado	Avocado
AD_AskFriendStamina_title	Help me!
AD_AskFriendStamina_title_Avocado	Avocado
AD_Award_Apply_Text	<align=center><valign=center><font=tahoma_bold_10><image=textures/interface/common/icons/[?]> Share
AD_Award_Apply_Text_Avocado	Avocado
AD_Award_Close_Text	[FormButtonText_11]Close
AD_Award_Close_Text_Avocado	Avocado
AD_Award_Share_Text	<align=center><valign=center><font=tahoma_bold_10><image=textures/interface/common/icons/[?]> Share
AD_Award_Share_Text_Avocado	Avocado
AD_Award_Tell_Text	<align=center><valign=center><font=tahoma_bold_10><image=textures/interface/common/icons/[?]> Share
AD_Award_Tell_Text_Avocado	Avocado
AD_Item_Name	<font=tahoma_bold_10><color=fcffc3>[$]</font>
AD_KB_Wall_Text	King's Bounty: Legions.
AD_KB_Wall_Text_Avocado	Avocado
AD_Player_Name	<font=tahoma_bold_10><color=fcffc3>[?]</font>
AD_Player_Name_Avocado	Avocado
AD_Text	<align=left><valign=center><font=tahoma_regular_10><color=D9BF7B>[?]
AD_Text_Avocado	Avocado
AD_Text_Gift_From_Friend	[?] sent you a gift.
AD_Text_Gift_From_Friend_Avocado	Avocado
AD_Text_Gift_To_Friend	[AD_Player_Name] received your [AD_Item_Name].<br=5> Would you like to tell<br>them about it?
AD_Text_Gift_To_Friend_Avocado	Avocado
AD_Title	[FormTitleText][FormTitleColor][?]
AD_Title_Gift_From_Friend	Gift received
AD_Title_Gift_From_Friend_Avocado	Avocado
AD_Title_Gift_To_Friend	Gift sent
AD_Title_Gift_To_Friend_Avocado	Avocado



﻿BR_ArmyName	Your losses
BR_ArmyWeight	Army weight: [?]
BR_Close	Close
BR_Creature	<image=textures/interface/common/icons/unit_32x32>[?] <color=FFFFFF>([?])
BR_CreatureName	Joined
BR_DoubledBattles	<align=center><valign=top><font=tahoma_bold_10>[?]
BR_DoubleExpTip	Friends Gold: <color=008102>+[?]<color=FFFFFF>
BR_DoubleExpZeroTip	Friends Gold: <color=00FF00>+0<color=FFFFFF>.<br>[DR_DoubledBattlesDisTooltip]<br>
BR_DuelFooter	You lose no units in a battle with a friend
BR_DuelTitle	Battle with your friend
BR_EnemyName	Your opponent’s losses
BR_ExpAdd	<image=textures/interface/common/icons/experience_32x32> <font=tahoma_bold_12_border_smooth_numbers_only><color=FFFFFF>+[?]</font>
BR_ExpBonus	<font=tahoma_bold_12_border_smooth_numbers_only><color=008102>+[?]</font>
BR_ExpBonusTip	Bonus: <color=008102>+[?]<color=FFFFFF><br>
BR_ExpNullBonusTip	The Legionary receives no experience while the Time Aura is active.
BR_ExpTip	<color=FFFFFF>Experience: +[?].<br>
BR_ExpZeroBonusTip	Bonus: <color=008102>+0<color=FFFFFF>.<br>Get a license to increase the experience you gain.<br>
BR_HeroDeadToolTip	The Graveyard holds Common units that fell in battle.
BR_Hint01	You have suffered a crushing defeat. You enemy received the reward.
BR_HuntingFail	You didn't succeed in kidnapping the unit
BR_HuntingLoose	Win battles to kidnap units
BR_HuntingWin	Kidnapping an enemy unit
BR_HuntingWinToolTip	Each PvP winner has a chance of receiving a unit from the Royal Barracks similar to one of the opponent's units.
BR_InTreatmentToolTip	Fallen units go to the Infirmary. From there, you can buy them back.
BR_Leadership	Leadership: [?]
BR_Level	Level [?]
BR_Money	<image=textures/interface/common/icons/money_32x32> <font=tahoma_bold_12_border_smooth_numbers_only><color=FFFFFF>+[?]</font>
BR_MoneyBonus	<font=tahoma_bold_12_border_smooth_numbers_only><color=008102>+[?]</font>
BR_MoneyBonusTip	Bonus: <color=008102>+[?]<color=FFFFFF> <br>Bonus gold is gained for using Licenses and Auras or equipment.<br>
BR_MoneyNoOneRaceBonusTip	Bonus for playing with one race: <color=008102>+0<color=FFFFFF><br>[BR_MoneyOneRaceBonus]<br>
BR_MoneyOneRaceBonus	If you play with creatures from only one faction you gain 5% more gold and experience for battles.
BR_MoneyOneRaceBonusTip	Bonus for playing with one race: <color=008102>+[?]<color=FFFFFF><br>[BR_MoneyOneRaceBonus]<br>
BR_MoneyStolen	<font=tahoma_bold_12_border_smooth_numbers_only><color=D4B126>+[?]</font>
BR_MoneyLost	<font=tahoma_bold_12_border_smooth_numbers_only><color=D4B126>-[?]</font>
BR_MoneyTip	<color=FFFFFF>Gold: [?].<br>
BR_MoneyZeroBonusTip	Bonus: <color=008102>+0<color=FFFFFF>.<br>Obtain a license to increase the gold you receive.<br>
BR_NoReward	No
BR_PVP_WallPost_description	Take this Gold. You are sure to need it if you have what it takes to challenge me to a fight...
BR_PVP_WallPost_text	King's Bounty: Legions - a 3D turn-based game on Facebook
BR_PVP_WallPost_title	I have defeated [?].
BR_RaidLoseMoneyTip	Raid: <color=008102>+[?]<color=FFFFFF><br>If your raid is unsuccessful you lose some gold to the defending player.
BR_RaidWinMoneyTip	Raid: <color=008102>+[?]<color=FFFFFF><br>If your raid is successful you take some gold from the defeated player.
BR_RatingDec	<image=legion_inline frame=[?]> <font=tahoma_bold_12_border_smooth_numbers_only><color=ffffff> [?] [$] (-[?])
BR_RatingInc	<image=legion_inline frame=[?]> <font=tahoma_bold_12_border_smooth_numbers_only><color=ffffff> [?] [$] (+[?])
BR_RatingLooseToolTip	You lose [?] for your defeat.
BR_RatingNegtiveDeltaColor	<color=810002>
BR_RatingPositiveDeltaColor	<color=008102>
BR_RatingWinToolTip	You get [?] for your victory.
BR_RatingZeroDeltaColor	<color=ffffff>
BR_Reward	<image=textures/interface/common/icons/[?] >[?]
BR_RewardName	Trophies
BR_Round	Rounds: <color=FFFFFF>[?]
BR_StaminaHintLooseAvr	You have lost, but it was a nice try: <color=FFFFFF>+[?] Stamina
BR_StaminaHintLooseBad	Continue duelling<br>to win more rewards!
BR_StaminaHintLooseGood	You have lost, but inflicted heavy losses to the enemy: <color=FFFFFF>+[?] Stamina
BR_StaminaHintLoseVsFriend	After a fierce fight <br>you get:<br>[?] <image=textures/interface/common/icons/money_22x22>
BR_StaminaHintNotRated	Fight rating battles to win a reward!
BR_StaminaHintTomorrow	A new award will be available<br>tomorrow!
BR_StaminaHintVsFriendCooldown	<font=tahoma_bold_10><color=652300>You will be able to receive a reward for fighting this friend only in: [?]:[?]:[?]</color></font>
BR_StaminaHintWin	For success in battle,<br>you receive an award of <color=FFFFFF>+[?] Stamina
BR_StaminaHintWinVsFriend	You won <br>and get a reward:<br>[?] <image=textures/interface/common/icons/money_22x22>
BR_Tooltip_BuyExpLicense	Buy a Warrior's Aura
BR_Tooltip_BuyExpLicense_Disabled	Buy a Warrior's Aura.<br>Not available during tutorial battle.
BR_Tooltip_BuyMoneyLicense	Buy a Mercenary's Aura
BR_Tooltip_BuyMoneyLicense_Disabled	Buy a Mercenary's Aura.<br>Not available during tutorial battle.
BR_TreatmentTooltip	Wounded and enraged, the unit leaves your army. Buy it out for <font=tahoma_bold_8><color=d7b137>[?]</font><color=FFFFFF> <image=textures/interface/common/icons/money_22x22> each, if you wish to keep it.<br><br>Your Gold reserve: <font=tahoma_bold_8><color=d7b137>[?]
BR_WallPost_ConfirmShowWallPost	You have fought valiantly in the Knight Battle with [?]! Share your deeds with the world!
BR_WallPost_ConfirmShowWallPostTitle	The duel is over!
BR_WallPost_description	I have just beaten [?] in a graduation test at the Knight Academy!
BR_WallPost_text	King's Bounty: Legions - a 3D turn-based game on Facebook
BR_WallPost_title	I have just battled a friend in a Knight Battle!
BR_Warpoints	<font=tahoma_bold_12_border_smooth_numbers_only><color=FFFFFF>+[?]</font>
BR_WarpointsTip	<color=FFFFFF>Battle Points: [?].
DR_DoubledBattlesDisTooltip	Invite friends to get double gold in a battle!
DR_DoubledBattlesEnTooltip	Congratulations! For inviting a friend, you have received double gold in battle.
DR_DoubledBattlesNullTooltip	Time Aura suppresses the Warrior's Aura and cancels the experience bonus received for invited friends.
Error	Unknown error
EscapeEnemy	VICTORY
EscapeHero	Defeat
LooseHero	Defeat
NotActiveEnemy	VICTORY
NotActiveHero	Defeat
WinHero	VICTORY


﻿BoosterForm_ButtonText	<align=center><valign=center><font=tahoma_bold_11>[FormButtonColor]Summon
BoosterForm_Caption	[FormTitleText][FormTitleColor][$]
BoosterForm_CreatureName	<align=center><valign=center><font=tahoma_bold_10><color=753801>[$]
BoosterForm_CreaturesCount	<align=center><valign=center><font=tahoma_bold_10_border_smooth_numbers_only>[FormButtonColor][?]
BoosterForm_Text	<align=center><valign=center><font=tahoma_regular_8><color=4D7E9F>You can summon new units on this screen.



﻿BBCF_BuyBtnLeft	[BBCF_C][BBCF_FB1]Buy
BBCF_BuyBtnRight	[BBCF_C][BBCF_FB1][?]
BBCF_BuyingCount	[BBCF_C][BBCF_FC2][?]
BBCF_C	<align=center><valign=center>
BBCF_Content	[BBCF_C][BBCF_FC1][$]
BBCF_ContentMoneyC	[BBCF_C][BBCF_FC1][?] and Gems
BBCF_ContentMoneyL	[BBCF_C][BBCF_FC1]You have Gold
BBCF_ContentMoneyR	[BBCF_C][BBCF_FC1][?]
BBCF_DrumInfo	[BBCF_C][BBCF_FC1]Select the number of items
BBCF_FB1	<font=tahoma_bold_10><color=FFF6B6>
BBCF_FC1	<font=tahoma_bold_10><color=B8DAFF>
BBCF_FC2	<font=tahoma_bold_12_numbers_only><color=FFF6B6>
BBCF_FT1	<font=tahoma_bold_12><color=4F3301>
BBCF_FT2	<font=tahoma_bold_12><color=FFF6B6>
BBCF_Title	[BBCF_C][BBCF_FT1][$]
BBCF_TitlePrice	[BBCF_C][BBCF_FC2][?]
BBCF_TitlePriceText	[BBCF_C][BBCF_FT2]Price: 



﻿CaptchaFormBtnOk	<align=center><valign=center><font=tahoma_bold_12_border_smooth><color=FCE689>OK
CaptchaFormTitle	<align=center><valign=center><font=tahoma_bold_12_border_smooth><color=FCE689>Please enter the captcha code<br>pictured here:



﻿castle.action.garrison	Garrison
castle.action.produce	Production
castle.action.raid	Raid
castle.action.rune	Runes
castle.action.speedup	Speed up
castle.action.upgrade	Upgrading
castle.caption_label	<font=tahoma_bold_12><color=774113>{castle_name}
castle.default_name	[?] Castle
castle.log.player_name	<color=5A3D15>{hero.rank}<br><color=AD6800>{hero.name}
castle.log.raid_button	<font=tahoma_regular_14_smooth><color=253b46>Raid!
castle.map_button	<font=tahoma_bold_8><color=343434>Map
castle.resource.gold	Gold
castle.resource.sphere	Elements
castle.resource.stamina	Stamina
castle.structure.factory.build_desc	Produces Spheres of Elements
castle.structure.factory.name	Factory
castle.structure.factory.upgrade_desc	+{structure_upgrade.production_bonus}% Elements
castle.structure.keep.build_desc	Player’s defence Garrison
castle.structure.keep.name	Garrison
castle.structure.keep.upgrade_desc	More Building upgrades
castle.structure.mine.build_desc	Produces Gold
castle.structure.mine.name	Mine
castle.structure.mine.upgrade_desc	+{structure_upgrade.production_bonus}% Gold
castle.structure.sanctuary.build_desc	Produces additional Stamina
castle.structure.sanctuary.name	Sanctum
castle.structure.sanctuary.upgrade_desc	{structure_upgrade.production_cost_factor}% cost of production in Battle Points
castle.structure.tower_left.build_desc	Battle Tower, attacks your enemies when you are being attacked
castle.structure.tower_left.name	Tower
castle.structure.tower_left.upgrade_desc	{structure_upgrade.hit_points} Health<br>{structure_upgrade.damage_min}-{structure_upgrade.damage_max} Damage
castle.structure.tower_right.build_desc	[castle.structure.tower_left.build_desc]
castle.structure.tower_right.name	[castle.structure.tower_left.name]
castle.structure.tower_right.upgrade_desc	[castle.structure.tower_left.upgrade_desc]
castle.structure.wall.build_desc	Walls that hold back attackers
castle.structure.wall.name	Wall
castle.structure.wall.upgrade_desc	{structure_upgrade.hit_points} Health<br>{structure_upgrade.defence} Defence to the Garrison
castle_attacked.caption_label	<font=tahoma_bold_12_border_smooth><color=eae1b6>Alarm!
castle_attacked.counterattack_button	<font=tahoma_bold_11><color=fffdfe>Counterattack
castle_attacked.info_label	<font=tahoma_bold_11><color=eae1b6>Player{hero.name} has attacked your Castle. {structure.name} has stopped working
castle_info.button_format	<align=center><valign=center><font=tahoma_bold_12_border_smooth><color=FFFFFF>
castle_info.close_button	[castle_info.button_format]Close
castle_info.subtitle	<align=center><valign=center><font=tahoma_regular_10><color=FFFFFF>Here you can construct new Buildings and upgrade existing Buildings.
castle_info.text_castle	[castle_info.text_format]A Defence Garrison is stationed at the Castle. The Garrison is needed for protecting the Castle from enemy seiges. Also, raids on other players' Castles originate from your Castle.
